Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510,Churn
144,0,0,0,201.1,99,303.5,74,224.0,119,13.2,2,1,741.8000000000001,294,2.5231292517006807,0.27109733081693177,0.4091399299002426,0.30196818549474247,0.017794553788083037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
116,1,0,0,215.4,104,204.8,79,278.5,109,12.6,5,3,711.3000000000001,297,2.394949494949495,0.3028258118937157,0.28792352031491636,0.39153662308449316,0.017714044706874734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0,1,25,165.6,123,136.1,95,175.7,90,11.0,2,3,488.4,310,1.575483870967742,0.3390663390663391,0.2786650286650287,0.35974610974610977,0.022522522522522525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,0,1,24,249.5,101,259.7,98,222.7,68,9.8,4,1,741.6999999999999,271,2.7369003690036897,0.3363893757583929,0.35014156667116086,0.3002561682621006,0.013212889308345695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,0,0,0,210.6,96,249.2,85,191.4,88,12.4,1,2,663.5999999999999,270,2.4577777777777774,0.3173598553345389,0.3755274261603376,0.28842676311030746,0.018685955394816156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
94,0,0,0,157.9,105,155.0,101,189.6,84,8.0,5,4,510.5,295,1.730508474576271,0.3093046033300686,0.3036238981390793,0.3714005876591577,0.015670910871694418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
111,0,0,0,214.3,118,208.5,76,182.4,98,12.0,2,1,617.2,294,2.0993197278911566,0.34721322099805574,0.33781594296824363,0.2955281918340894,0.019442644199611146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
74,0,1,35,154.1,104,123.4,84,202.1,57,10.9,9,2,490.5,254,1.9311023622047243,0.31416921508664625,0.2515800203873598,0.41202854230377167,0.022222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,0,0,0,237.9,125,247.6,93,208.9,68,13.9,4,1,708.3,290,2.442413793103448,0.33587462939432444,0.34956939150077654,0.2949315261894678,0.019624452915431315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
82,0,0,0,143.9,61,194.9,105,109.6,94,11.1,2,1,459.5,262,1.7538167938931297,0.3131664853101197,0.42415669205658324,0.2385201305767138,0.024156692056583242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,0,0,0,124.3,100,173.0,107,253.2,62,7.9,9,1,558.4,278,2.0086330935251797,0.2226002865329513,0.3098137535816619,0.45343839541547276,0.014147564469914041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,0,0,0,252.9,93,178.4,112,263.9,105,9.5,7,3,704.7,317,2.2230283911671926,0.35887611749680715,0.25315737193131826,0.3744855967078189,0.013480913864055626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,0,0,0,179.1,71,190.6,81,127.7,91,10.6,7,3,508.0,250,2.032,0.3525590551181102,0.37519685039370076,0.2513779527559055,0.020866141732283464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,0,0,0,278.4,106,81.0,113,163.2,137,9.8,5,1,532.3999999999999,361,1.4747922437673127,0.5229151014274982,0.15214124718256952,0.3065364387678438,0.01840721262208866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,0,0,0,198.2,87,207.3,76,190.9,113,8.7,3,4,605.1,279,2.1688172043010754,0.3275491654272021,0.34258800198314326,0.31548504379441417,0.014377788795240454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,0,0,0,212.1,131,209.4,104,167.2,96,5.3,5,1,594.0,336,1.7678571428571428,0.35707070707070704,0.3525252525252525,0.28148148148148144,0.008922558922558922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98,0,1,21,161.2,114,252.2,83,160.2,92,4.4,8,4,577.9999999999999,297,1.9461279461279457,0.2788927335640139,0.4363321799307959,0.2771626297577855,0.007612456747404846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,0,0,0,151.7,82,119.0,105,180.0,100,10.5,6,0,461.2,293,1.574061433447099,0.32892454466608845,0.2580225498699046,0.39028620988725066,0.02276669557675629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
122,0,0,0,170.5,94,173.7,109,248.6,75,11.3,2,1,604.0999999999999,280,2.1574999999999998,0.2822380400595928,0.2875351762953154,0.4115212713126966,0.018705512332395303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,0,0,0,238.1,65,187.2,98,190.0,115,11.8,4,4,627.0999999999999,282,2.2237588652482265,0.3796842608834317,0.2985169829373306,0.3029819805453676,0.0188167756338702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,0,1,21,117.9,131,164.5,115,217.0,86,9.8,3,1,509.2,335,1.52,0.23153967007069914,0.3230557737627651,0.4261586802827966,0.0192458758837392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0,0,0,229.8,90,147.9,121,241.4,108,9.6,7,3,628.7,326,1.9285276073619633,0.36551614442500396,0.2352473357722284,0.38396691585811993,0.015269603944647684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
120,0,0,0,165.0,100,317.2,83,119.2,86,8.3,8,1,609.6999999999999,277,2.2010830324909745,0.27062489749056917,0.5202558635394456,0.1955059865507627,0.013613252419222571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,0,0,0,185.0,117,223.3,94,222.8,91,12.6,2,2,643.7,304,2.1174342105263158,0.2874009631816063,0.34690073015379835,0.34612397079384805,0.01957433587074724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,0,0,0,161.0,117,190.9,113,227.7,113,12.1,4,4,591.6999999999999,347,1.705187319884726,0.272097346628359,0.3226297110021971,0.3848233902315363,0.020449552137907726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,0,0,0,126.7,108,206.0,90,247.8,114,13.3,7,1,593.8,319,1.8614420062695924,0.21337150555742676,0.3469181542606939,0.4173122263388347,0.022398113843044798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,1,1,42,196.8,89,254.9,122,138.3,126,20.0,6,0,610.0,343,1.7784256559766765,0.3226229508196721,0.4178688524590164,0.22672131147540986,0.03278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,0,0,0,162.6,83,152.3,109,57.5,122,14.2,3,1,386.59999999999997,317,1.219558359621451,0.4205897568546301,0.3939472322814279,0.1487325400931195,0.03673047077082256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,0,0,0,282.5,114,219.9,48,170.0,115,9.4,4,1,681.8,281,2.4263345195729538,0.41434438251686717,0.322528600762687,0.24933998239953067,0.013787034320915225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
112,0,1,36,113.7,117,157.5,82,177.6,118,10.0,3,2,458.79999999999995,320,1.4337499999999999,0.24782040104620753,0.3432868352223191,0.38709677419354843,0.021795989537925022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,0,0,0,210.2,92,227.3,77,200.1,116,13.1,7,1,650.7,292,2.2284246575342466,0.32303672967573377,0.3493161211003535,0.30751498386353154,0.020132165360381125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,1,22,213.8,102,141.8,86,142.2,123,7.2,3,0,505.0,314,1.60828025477707,0.4233663366336634,0.2807920792079208,0.28158415841584156,0.014257425742574258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
121,0,0,0,190.7,103,183.5,117,220.8,103,9.8,4,3,604.8,327,1.8495412844036696,0.31531084656084657,0.30340608465608465,0.3650793650793651,0.016203703703703706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,0,0,0,170.9,124,132.3,95,112.9,89,11.6,3,1,427.70000000000005,311,1.3752411575562702,0.3995791442599953,0.309328968903437,0.26397007248071075,0.027121814355856904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,0,0,0,154.2,119,110.2,98,227.4,117,9.2,5,2,500.99999999999994,339,1.4778761061946901,0.3077844311377246,0.2199600798403194,0.45389221556886233,0.018363273453093812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,0,0,0,201.4,52,229.4,104,252.5,106,12.0,3,1,695.3,265,2.6237735849056603,0.28965913993959447,0.3299295268229542,0.3631525960017259,0.017258737235725588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
162,0,0,0,70.7,108,157.5,87,154.8,82,9.1,3,4,392.1,280,1.4003571428571429,0.18031114511604182,0.4016832440703902,0.3947972456006121,0.023208365212955877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,0,1,27,187.5,124,146.6,103,225.7,129,6.4,6,4,566.1999999999999,362,1.564088397790055,0.33115506888025437,0.25891910985517486,0.3986223949134582,0.011303426351112682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
92,0,0,0,91.7,90,193.7,123,175.0,86,9.2,4,2,469.59999999999997,303,1.5498349834983498,0.19527257240204432,0.4124787052810903,0.3726575809199319,0.019591141396933562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
131,0,1,36,214.2,115,161.7,117,264.7,102,9.5,4,3,650.0999999999999,338,1.9233727810650885,0.3294877711121366,0.2487309644670051,0.40716812798031077,0.01461313644054761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,0,0,0,145.5,92,217.7,114,146.9,123,10.9,2,3,521.0,331,1.5740181268882176,0.27927063339731284,0.41785028790786943,0.28195777351247603,0.02092130518234165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78,0,0,0,231.0,115,230.4,140,261.4,120,9.5,3,1,732.3,378,1.937301587301587,0.3154444899631299,0.3146251536255633,0.3569575310665028,0.012972825344804043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
82,0,0,0,200.3,96,201.2,102,206.1,60,7.1,1,4,614.7,259,2.3733590733590737,0.32585000813404913,0.3273141369773873,0.33528550512445093,0.011550349764112573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
163,0,0,0,197.0,109,202.6,128,206.4,80,9.1,10,1,615.1,327,1.881039755351682,0.3202731263209234,0.32937733701837096,0.33555519427735325,0.0147943423833523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,1,0,0,129.9,112,173.3,83,247.2,130,11.2,3,3,561.6000000000001,328,1.71219512195122,0.23130341880341876,0.308582621082621,0.44017094017094005,0.019943019943019936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,0,1,21,175.8,97,217.5,106,237.5,134,5.3,4,5,636.0999999999999,341,1.8653958944281521,0.2763716396792958,0.3419273699103915,0.37336896714353096,0.008332023266781953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,0,0,0,203.1,106,210.1,113,195.6,129,12.0,3,3,620.8,351,1.7686609686609684,0.3271585051546392,0.3384342783505155,0.31507731958762886,0.019329896907216496,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,0,1,36,183.2,117,126.8,76,263.3,71,11.2,8,1,584.5,272,2.1488970588235294,0.3134302822925577,0.21693755346449956,0.4504704875962361,0.019161676646706587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113,0,1,23,205.0,101,152.0,60,158.6,59,10.2,5,2,525.8000000000001,225,2.3368888888888892,0.38988208444275385,0.28908330163560286,0.30163560289083297,0.01939901103081019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,0,0,0,148.5,115,276.4,84,193.6,112,12.4,3,1,630.9,314,2.0092356687898087,0.23537803138373753,0.4381042954509431,0.30686321128546523,0.019654461879854177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,0,1,39,200.3,68,220.4,97,253.8,116,10.5,4,0,685.0,285,2.4035087719298245,0.2924087591240876,0.32175182481751824,0.3705109489051095,0.015328467153284672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,0,1,28,192.6,107,195.5,74,109.7,139,6.8,5,3,504.6,325,1.5526153846153847,0.38168846611177165,0.3874355925485533,0.2173999207292905,0.013476020610384462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,0,0,0,246.5,47,195.5,84,200.5,96,11.7,4,1,654.2,231,2.8320346320346323,0.37679608682360133,0.29883827575664934,0.30648119841027205,0.017884439009477223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
117,1,0,0,167.1,86,177.5,87,249.4,132,14.1,7,2,608.1,312,1.9490384615384617,0.2747903305377405,0.29189278079263276,0.4101299128432824,0.02318697582634435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
140,0,0,0,231.9,101,160.1,94,110.4,98,14.3,6,3,516.6999999999999,299,1.7280936454849496,0.44880975420940594,0.30985097735629963,0.2136636346042191,0.027675633830075486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,1,0,0,271.5,87,216.3,126,121.1,105,11.7,4,1,620.6,322,1.9273291925465839,0.43747985820174023,0.3485336770866903,0.19513374154044472,0.018852723171124717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
145,0,1,43,257.7,97,162.1,95,286.9,86,11.1,4,2,717.8,282,2.5453900709219854,0.35901365282808584,0.22582892170521038,0.3996935079409306,0.015463917525773196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,0,0,0,193.8,99,221.4,125,172.3,67,10.6,6,1,598.1,297,2.013804713804714,0.3240260825948838,0.3701722120046815,0.2880789165691356,0.017722788831299113,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,0,0,0,226.0,112,248.5,118,140.5,142,6.9,11,1,621.9,383,1.6237597911227153,0.3634024762823605,0.3995819263547194,0.22592056600739668,0.011095031355523397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,0,0,0,260.4,115,146.0,46,269.5,87,11.5,4,5,687.4,252,2.727777777777778,0.3788187372708757,0.21239453011347106,0.3920570264765784,0.016729706139074776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,0,0,0,178.7,116,292.1,138,265.9,101,9.8,4,0,746.5,359,2.0793871866295266,0.2393837910247823,0.3912926992632284,0.35619557937039514,0.013127930341594107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,0,0,0,337.4,120,227.4,116,153.9,114,15.8,7,0,734.4999999999999,357,2.057422969187675,0.45936010891763107,0.30959836623553444,0.20953029271613346,0.02151123213070116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
139,0,1,23,157.6,129,247.0,96,259.2,112,13.7,2,0,677.5,339,1.9985250737463127,0.23261992619926197,0.36457564575645757,0.38258302583025827,0.02022140221402214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
115,0,1,24,142.1,124,183.4,129,164.8,114,9.6,4,1,499.90000000000003,371,1.3474393530997306,0.284256851370274,0.36687337467493497,0.32966593318663734,0.019203840768153627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,0,0,0,136.3,97,172.2,108,137.5,101,7.1,5,0,453.1,311,1.4569131832797428,0.30081659677775324,0.3800485544030015,0.3034650187596557,0.015669830059589492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,0,0,0,217.1,110,241.5,111,253.5,103,12.0,6,0,724.1,330,2.1942424242424243,0.29982046678635543,0.3335174699627123,0.35008976660682223,0.01657229664410993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
141,0,1,36,187.5,99,241.4,116,229.5,105,10.5,5,3,668.9,325,2.058153846153846,0.2803109582897294,0.36089101509941696,0.3431006129466288,0.015697413664224846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,0,0,0,98.9,103,135.4,122,236.6,82,12.2,1,1,483.09999999999997,308,1.5685064935064934,0.20471951976816397,0.280273235354999,0.48975367418753885,0.02525357068929828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,0,0,0,206.3,151,148.6,89,167.2,91,6.1,3,1,528.1999999999999,334,1.5814371257485027,0.3905717531238168,0.2813328284740629,0.3165467625899281,0.011548655812192353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
